100254289	house	First of all , get a house , and a woman and an ox for the plough — a slave woman and not a wife , to follow the oxen as well — and make everything ready at home , so that you may not have to ask of another , and he refuse you , and so , because you are in lack , the season pass by and your work come to nothing .	6
100254311	home	First of all , get a house , and a woman and an ox for the plough — a slave woman and not a wife , to follow the oxen as well — and make everything ready at home , so that you may not have to ask of another , and he refuse you , and so , because you are in lack , the season pass by and your work come to nothing .	38
100254525	home	Get two ploughs ready and work on them at home , one all of a piece , and the other jointed .	9
100255038	house	Pass by the smithy and its crowded lounge in winter time when the cold keeps men from field work , — for then an industrious man can greatly prosper his house — lest bitter winter catch you helpless and poor , and you chafe a swollen foot with a shrunk hand .	30
100255269	house	and anoints herself with oil and lies down in an inner room within the house , on a winter 's day when the Boneless One gnaws his foot in his fireless house and wretched home ; for the sun shows him no pastures to make for , but goes to and fro over the land and city of dusky men ,	31
100255281	land	and anoints herself with oil and lies down in an inner room within the house , on a winter 's day when the Boneless One gnaws his foot in his fireless house and wretched home ; for the sun shows him no pastures to make for , but goes to and fro over the land and city of dusky men ,	54
100256095	house	Put away all the tackle and fittings in your house , and stow the wings of the sea - going ship neatly , and hang up the well -	9
100256663	house	Bring home a wife to your house when you are of the right age ,	6
100257008	house	Do not expose yourself befouled by the fireside in your house , but avoid this .	10
121331558	house	When they came to the house , Xanthus said to him , " Aesop , my wife is fussy .	5
121333524	home	Aesop said , " At home . "	5
121340021	house	But when he got into the house , he was afraid that if Aesop got his freedom , he would tell the king about the treasure , and so he ordered him to be tied up and locked in .	6
100875374	house	He celebrated , too , the handmaids of the nymph , and her bright home , and the tripods all about the house , and the abundant cauldrons .	22
100877195	house	gathering his goods together all over the house without noise .	7
116987447	house	For it was a great misfortune to the Romans , on account of their number , the dignity of a noble house , and its total destruction . The day on which it happened was ever after considered unlucky .	21
116992823	family	The Romans acknowledged that the Fabii had done wrong , but having great respect for that distinguished family , they urged the Gauls to accept a pecuniary compensation from them .	17
117013070	home	Having divided the territory of the Numantines among their near neighbors and transacted certain business in the other cities , threatening or fining any whom he suspected , he sailed for home .	31
117119762	house	While he was resting in a secluded house the magistrates of the city , whose fears were excited by the proclamation of the Roman people , but who hesitated to be the murderers of a man who had been six times consul and had performed so many brilliant exploits , sent a Gaul who was living there to kill him with a sword .	7
117153476	house	He had married Marcia , the daughter of Philippus , when she was a virgin . He was extremely fond of her and had had children by her . Nevertheless , he gave her to Hortensius , one of his friends , -who desired to have children but was married to a barren wife , -until she bore a child to him also , when Cato took her back to his own house as though he had merely loaned her .	72
117156715	building	Accordingly he was borne thither in a litter . Games were going on in Pompey 's theatre , and the Senate was about to assemble in one of the adjoining buildings , as was the custom when the games were taking place .	30
117159365	family	The honester portion revolted at the murder as impious , but out of respect for the great families of the murderers would not oppose the granting of impunity , yet they were indignant at the proposal to honor them as public benefactors .	17
117186401	house	To encourage the army with the expectation of booty they promised them , beside other gifts , eighteen cities of Italy as colonies -cities which excelled in wealth , in the fertility of their territory , and in handsome houses , and which were to be divided among them ( land , buildings , and all ) , just as though they had been captured from an enemy in war .	39
117186409	house	To encourage the army with the expectation of booty they promised them , beside other gifts , eighteen cities of Italy as colonies -cities which excelled in wealth , in the fertility of their territory , and in handsome houses , and which were to be divided among them ( land , buildings , and all ) , just as though they had been captured from an enemy in war .	39
113710773	home	But , rather , if it seem good to thee , return to thy own land , see thy mother , regulate the affairs of the Greeks , and carry to the home of thy fathers these victories so many and great . Then start afresh on another expedition , if thou wishest , against these very tribes of Indians situated towards the east ; or , if thou wishest , into the Euxine Sea ; or else against Carchedon and the parts of Libya beyond the Carchedonians .	32
120666724	household	“ And Abraham circumcised from his household eighteen men and three hundred . ”	6
120668372	house	“ Take a book in thy hands and write what the Lord saith , that the Son of God shall in the last day tear up by the roots the whole house of Amalek . ”	31
120669100	house	“ I the Lord thy God did call thee in righteousness , and I will hold thy hands , and I will give thee strength , and I have given thee for a covenant of the people , for a light to the Gentiles , to open the eyes of the blind , and to bring forth from their fetters those that are bound and those that sit in darkness out of the prison house . ”	74
120669563	house	I will also speak with you concerning the Temple , and show how the wretched men erred by putting their hope on the building , and not on the God who made them , and is the true house of God .	38
120669616	house	what house will ye build for me , or what is the place of my rest ? ”	1
120669808	house	Before we believed in God the habitation of our heart was corrupt and Weak , like a temple really built with hands , because it was full of idolatry , and was the house of demons through doing things which were contrary to God .	33
118326315	estate	Furthermore , the law protects the private individual from being easily wronged by men with whom he enters into business relations , either by entrusting them with money , or by making them agents of an estate , or by entering into partnership with them in some enterprise ; and it does so by punishing the offender .	36
118329108	house	for he had no court either great or small , nor house nor hearth of his own as the well - to - do have , but he made the cities his home and used to live there in the public buildings and in the shrines , which are dedicated to the gods , and took for his hearth - stone the wide world , which after all is man 's common hearth and nourisher .	11
118329119	home	for he had no court either great or small , nor house nor hearth of his own as the well - to - do have , but he made the cities his home and used to live there in the public buildings and in the shrines , which are dedicated to the gods , and took for his hearth - stone the wide world , which after all is man 's common hearth and nourisher .	32
118347177	house	" Thou wouldst not give a suppliant even salt In thine own house , — thou who , while sitting here , Fed at another 's table , canst not bear To give me bread from thy well - loaded board . "	12
118347197	house	" Thou wouldst not give a suppliant even salt In thine own house , — thou who , while sitting here , Fed at another 's table , canst not bear To give me bread from thy well - loaded board . "	12
118357650	house	Afterwards both he and all his house were destroyed , all because he had undertaken to ' make use of ' Apollo when he lacked the ability .	6
118373878	shrine	So it is very much the same as if anyone were to place a man , a Greek or a barbarian , in some mystic shrine of extraordinary beauty and size to be initiated , where he would see many mystic sights and hear many mystic voices , where light and darkness would appear to him alternately , and a thousand other things would occur ; and further , if it should be just as in the rite called enthronement , where the inducting priests are wo nt to seat the novices and then dance round and round them —	25
118384438	home	B. And the other man replied , " Yes , I know that freeborn women often palm off other persons ' children as their own on account of their childlessness , when they are unable to conceive children themselves , because each one wishes to keep her own husband and her home ,	51
118388340	house	Houses many and happy cities enters she , Nor leaves till ruined are her votaries .	0
118388439	family	In this passage , then , are enumerated all the consequences of greed : that it is of advantage neither to the individual nor to the state ; but that , on the contrary , it overthrows and destroys the prosperity of families and of states as well ; and , in the second place , that the law of men requires us to honour equality , and that this establishes a common bond of friendship and peace for all toward one another , whereas quarrels , internal strife , and foreign wars are due to nothing else than the desire for more , with the result that each side is deprived even of a sufficiency .	42
118396326	household	And I use the word ' philosopher ' of men who , for example , deliberate and legislate about the training of theyoung , just as Lycurgus did at Sparta , and about the association of ' lovers , ' about the acquisition of money — how much one should make and in what manner — about marriage , about the duties of citizenship , about coinage , about civic rights and the loss of them , about the setting up of households , and as to whether one should live in a walled city or , as the god advised the Spartans ,	82
